no.peserta,tahun,jenis.kelamin,kode.asal,kode.pendidikan,pendidikan,skd.twk,skd.tiu,skd.tkp,skd.total,skd.hasil,kode.prodi,nama.prodi,kode.formasi,lokasi.formasi,
S2440160113210222,2024,L,32,3001000,SMA,65,115,199,379,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160126400802,2024,P,64,3001000,SMA,70,110,199,379,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160126401353,2024,P,64,3002000,MA,90,110,179,379,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160113304288,2024,L,33,3001000,SMA,70,125,183,378,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160126401205,2024,P,64,3001000,SMA,75,115,187,377,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160113302176,2024,L,33,3171110,SMK TIK,75,115,187,377,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123509261,2024,P,35,3001000,SMA,95,105,177,377,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123102880,2024,P,31,3001000,SMA,80,110,186,376,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160111200418,2024,L,12,3001000,SMA,70,110,195,375,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123305584,2024,P,33,3001000,SMA,85,105,185,375,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160126101983,2024,P,61,3001000,SMA,80,115,180,375,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123507195,2024,P,35,3001000,SMA,95,115,165,375,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160113203499,2024,L,32,3001000,SMA,75,105,194,374,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160113315336,2024,L,33,3001000,SMA,65,120,189,374,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160113514207,2024,L,35,3001000,SMA,85,100,189,374,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160113313424,2024,L,33,3001000,SMA,110,85,179,374,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123302866,2024,P,33,3002000,MA,80,130,163,373,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160113209444,2024,L,32,3001000,SMA,75,100,197,372,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160113505153,2024,L,35,3001000,SMA,65,120,187,372,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160111218989,2024,L,12,3001000,SMA,80,115,176,371,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123302778,2024,P,33,3001000,SMA,65,110,195,370,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160113507890,2024,L,35,3001000,SMA,90,100,180,370,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160113317918,2024,L,33,3002000,MA,70,110,189,369,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123205374,2024,P,32,3001000,SMA,75,115,179,369,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160121201426,2024,P,12,3171110,SMK TIK,80,110,177,367,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160126400512,2024,P,64,3001000,SMA,80,115,172,367,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123318524,2024,P,33,3001000,SMA,95,110,161,366,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160121400869,2024,P,14,3171110,SMK TIK,80,115,170,365,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160111601486,2024,L,16,3001000,SMA,85,120,159,364,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123515648,2024,P,35,3171110,SMK TIK,90,80,191,361,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160126400884,2024,P,64,3001000,SMA,75,85,200,360,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160121201637,2024,P,12,3001000,SMA,90,90,180,360,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160113308097,2024,L,33,3001000,SMA,95,85,178,358,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123206454,2024,P,32,3001000,SMA,70,95,192,357,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160115201079,2024,L,52,3001000,SMA,85,90,182,357,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160121702860,2024,P,17,3002000,MA,85,105,167,357,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160121210310,2024,P,12,3001000,SMA,80,80,196,356,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123311099,2024,P,33,3171110,SMK TIK,65,110,180,355,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160113306556,2024,L,33,3171110,SMK TIK,90,90,174,354,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160126400604,2024,P,64,3002000,MA,70,95,188,353,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160116400833,2024,L,64,3002000,MA,75,80,196,351,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160126401104,2024,P,64,3001000,SMA,75,80,195,350,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160126401043,2024,P,64,3001000,SMA,75,85,189,349,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160126400697,2024,P,64,3001000,SMA,75,85,188,348,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160121208467,2024,P,12,3001000,SMA,65,90,191,346,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160113201741,2024,L,32,3001000,SMA,80,85,180,345,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123514317,2024,P,35,3001000,SMA,70,80,193,343,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123509355,2024,P,35,3001000,SMA,75,80,164,319,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160113511958,2024,L,35,3001000,SMA,75,85,158,318,P,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160121214633,2024,P,12,3001000,SMA,60,150,195,405,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123317879,2024,P,33,3001000,SMA,60,145,199,404,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160121203880,2024,P,12,3001000,SMA,60,145,192,397,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123311736,2024,P,33,3001000,SMA,60,155,182,397,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160113516647,2024,L,35,3002000,MA,60,145,187,392,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123400449,2024,P,34,3001000,SMA,60,145,186,391,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160122101444,2024,P,21,3002000,MA,55,145,186,386,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160113319385,2024,L,33,3001000,SMA,60,130,194,384,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123511910,2024,P,35,3001000,SMA,55,140,188,383,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123505997,2024,P,35,3001000,SMA,55,140,186,381,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160116401090,2024,L,64,3001000,SMA,55,145,178,378,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123500547,2024,P,35,3001000,SMA,60,130,181,371,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160113200027,2024,L,32,3001000,SMA,60,120,185,365,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160121702004,2024,P,17,3001000,SMA,50,135,179,364,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160126400475,2024,P,64,3002000,MA,60,120,182,362,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160126401250,2024,P,64,3001000,SMA,105,75,182,362,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123203226,2024,P,32,3002000,MA,60,90,196,346,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160126400985,2024,P,64,3001000,SMA,50,120,175,345,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160126400903,2024,P,64,3001000,SMA,45,105,194,344,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123315271,2024,P,33,3001000,SMA,80,70,193,343,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160116400226,2024,L,64,3001000,SMA,60,90,190,340,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160111212383,2024,L,12,3001000,SMA,45,105,187,337,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160126400716,2024,P,64,3001000,SMA,60,95,181,336,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160111305913,2024,L,13,3001000,SMA,65,75,191,331,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160121802377,2024,P,18,3001000,SMA,75,75,179,329,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160116401287,2024,L,64,3002000,MA,50,110,168,328,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160126401298,2024,P,64,3001000,SMA,60,70,197,327,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123600681,2024,P,36,3001000,SMA,45,90,191,326,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160119100505,2024,L,91,3001000,SMA,60,90,173,323,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160111603606,2024,L,16,3002000,MA,50,80,192,322,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123300543,2024,P,33,3001000,SMA,50,95,175,320,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160113105580,2024,L,31,3171110,SMK TIK,70,75,172,317,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160111219953,2024,L,12,3001000,SMA,60,80,170,310,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160126400114,2024,P,64,3171110,SMK TIK,70,60,179,309,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123304198,2024,P,33,3001000,SMA,65,60,179,304,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160121207691,2024,P,12,3171110,SMK TIK,40,80,183,303,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160126400967,2024,P,64,3171110,SMK TIK,80,45,178,303,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160121213643,2024,P,12,3001000,SMA,70,70,160,300,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160113507517,2024,L,35,3171110,SMK TIK,55,75,169,299,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160121205622,2024,P,12,3001000,SMA,65,60,173,298,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123509092,2024,P,35,3001000,SMA,40,80,175,295,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160113300462,2024,L,33,3002000,MA,60,55,179,294,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160111218266,2024,L,12,3001000,SMA,50,75,169,294,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160111217588,2024,L,12,3001000,SMA,55,55,177,287,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160121215485,2024,P,12,3002000,MA,45,80,162,287,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160127305221,2024,P,73,3001000,SMA,60,60,162,282,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160121401587,2024,P,14,3171110,SMK TIK,65,40,176,281,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160121600911,2024,P,16,3171110,SMK TIK,55,55,164,274,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160116401236,2024,L,64,3001000,SMA,85,35,153,273,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160116400356,2024,L,64,3001000,SMA,50,100,120,270,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160111104017,2024,L,11,3001000,SMA,55,40,173,268,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160111701562,2024,L,17,3001000,SMA,35,125,106,266,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123104097,2024,P,31,3001000,SMA,65,40,155,260,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123105652,2024,P,31,3001000,SMA,50,30,173,253,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160113207567,2024,L,32,3001000,SMA,50,45,154,249,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160116400523,2024,L,64,3001000,SMA,55,50,136,241,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123602823,2024,P,36,3001000,SMA,60,50,127,237,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123207435,2024,P,32,3001000,SMA,55,35,145,235,TL,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123310346,2024,P,33,3001000,SMA,None,None,None,None,TH,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160116400763,2024,L,64,3002000,MA,None,None,None,None,TH,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160116401007,2024,L,64,3001000,SMA,None,None,None,None,TH,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123315165,2024,P,33,3001000,SMA,None,None,None,None,TH,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123318281,2024,P,33,3001000,SMA,None,None,None,None,TH,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123209897,2024,P,32,3001000,SMA,None,None,None,None,TH,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123208506,2024,P,32,3001000,SMA,None,None,None,None,TH,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160116401212,2024,L,64,3171110,SMK TIK,None,None,None,None,TH,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160113502257,2024,L,35,3001000,SMA,None,None,None,None,TH,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160113203833,2024,L,32,3001000,SMA,None,None,None,None,TH,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160111401745,2024,L,14,3001000,SMA,None,None,None,None,TH,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123204036,2024,P,32,3001000,SMA,None,None,None,None,TH,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160113314980,2024,L,33,3001000,SMA,None,None,None,None,TH,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160126400208,2024,P,64,3001000,SMA,None,None,None,None,TH,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160113500325,2024,L,35,3001000,SMA,None,None,None,None,TH,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160126401089,2024,P,64,3001000,SMA,None,None,None,None,TH,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160126401326,2024,P,64,3001000,SMA,None,None,None,None,TH,5000501,D-IV KOMPUTASI STATISTIK,40160017,KALIMANTAN TIMUR,
S2440160123205516,2024,P,32,3001000,SMA,120,145,190,455,P/L,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160123401266,2024,P,34,3001000,SMA,100,160,188,448,P/L,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160116500027,2024,L,65,3001000,SMA,85,160,199,444,P/L,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160113317242,2024,L,33,3002000,MA,95,140,197,432,P/L,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160113206100,2024,L,32,3001000,SMA,85,155,191,431,P/L,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160113510975,2024,L,35,3001000,SMA,95,145,189,429,P/L,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160116100357,2024,L,61,3001000,SMA,85,150,192,427,P/L,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160123303580,2024,P,33,3001000,SMA,95,135,196,426,P/L,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160123601321,2024,P,36,3001000,SMA,90,145,187,422,P/L,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160111209123,2024,L,12,3001000,SMA,105,125,191,421,P/L,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160123305076,2024,P,33,3002000,MA,80,135,205,420,P/L,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160121401329,2024,P,14,3001000,SMA,100,135,184,419,P/L,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160113508596,2024,L,35,3001000,SMA,80,150,186,416,P/L,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160121401574,2024,P,14,3002000,MA,95,120,198,413,P/L,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160116400082,2024,L,64,3001000,SMA,80,140,193,413,P/L,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160113308772,2024,L,33,3001000,SMA,85,125,202,412,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160121204348,2024,P,12,3001000,SMA,95,125,192,412,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160123307885,2024,P,33,3001000,SMA,80,135,193,408,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160113311992,2024,L,33,3001000,SMA,80,140,185,405,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160113311565,2024,L,33,3001000,SMA,85,130,189,404,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160123314991,2024,P,33,3171110,SMK TIK,95,130,179,404,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160123501906,2024,P,35,3001000,SMA,100,115,187,402,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160121606375,2024,P,16,3001000,SMA,90,130,182,402,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160116400437,2024,L,64,3001000,SMA,100,120,179,399,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160121401176,2024,P,14,3001000,SMA,75,120,203,398,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160126301811,2024,P,63,3001000,SMA,90,120,184,394,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160113511208,2024,L,35,3001000,SMA,90,105,198,393,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160113302598,2024,L,33,3001000,SMA,80,120,193,393,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160126101602,2024,P,61,3001000,SMA,85,130,178,393,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160113306268,2024,L,33,3001000,SMA,75,120,197,392,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160121213614,2024,P,12,3001000,SMA,80,115,196,391,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160121802863,2024,P,18,3001000,SMA,70,125,195,390,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160126400895,2024,P,64,3001000,SMA,85,110,193,388,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160116101174,2024,L,61,3001000,SMA,75,125,188,388,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160113206155,2024,L,32,3001000,SMA,90,110,181,381,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160116500054,2024,L,65,3001000,SMA,70,125,181,376,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160116401038,2024,L,64,3001000,SMA,70,120,185,375,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160113208191,2024,L,32,3001000,SMA,65,120,189,374,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160126401315,2024,P,64,3001000,SMA,80,100,191,371,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160116400176,2024,L,64,3001000,SMA,90,105,176,371,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160111402575,2024,L,14,3001000,SMA,70,125,175,370,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160123510580,2024,P,35,3001000,SMA,95,80,184,359,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160126100849,2024,P,61,3001000,SMA,80,120,159,359,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160123503186,2024,P,35,3001000,SMA,65,105,180,350,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160113601293,2024,L,36,3001000,SMA,65,95,179,339,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160123507807,2024,P,35,3001000,SMA,80,90,167,337,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160116400017,2024,L,64,3171110,SMK TIK,75,80,180,335,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160113303614,2024,L,33,3171110,SMK TIK,80,90,164,334,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160123302253,2024,P,33,3002000,MA,70,80,181,331,P,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160113508918,2024,L,35,3001000,SMA,60,135,190,385,TL,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160116400424,2024,L,64,3002000,MA,50,125,194,369,TL,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160113310762,2024,L,33,3002000,MA,60,125,180,365,TL,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160123316072,2024,P,33,3001000,SMA,60,110,194,364,TL,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160126400820,2024,P,64,3002000,MA,60,105,197,362,TL,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160126301561,2024,P,63,3002000,MA,55,125,182,362,TL,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160123302541,2024,P,33,3001000,SMA,50,125,185,360,TL,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160116400291,2024,L,64,3001000,SMA,50,145,161,356,TL,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160113309133,2024,L,33,3001000,SMA,45,115,194,354,TL,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160121212190,2024,P,12,3001000,SMA,80,75,183,338,TL,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
S2440160111604881,2024,L,16,3001000,SMA,50,95,187,332,TL,5000501,D-IV KOMPUTASI STATISTIK,40160018,KALIMANTAN UTARA,
